politician_name,revision_id,quality_prediction,pageid
Manasse ǃNoreseb,1015106908.0,C,33560939.0
Maxie Minnaar,1105191855.0,Start,65175942.0
Mohan Baral,1174999517.0,Stub,47698985.0
Nani Maiya Dahal,1241969646.0,Start,74373144.0
Narayan Prasad Dahal,1241634031.0,Stub,77408266.0
Nehale Mpingana,1171515390.0,Start,33375770.0
Pande family,1245985625.0,GA,56740467.0
Prakash Bahadur Deuba,1151772869.0,Stub,73420796.0
Prem Bahadur Kansakar,1206443756.0,C,34983532.0
Radhika Tamang,1183662898.0,Stub,71004975.0
Rajanra KC,1160122772.0,Stub,41146207.0
Rajendra Laxmi Gaire,1189923087.0,Stub,71004910.0
Ram Chandra Jha,1211204880.0,Start,69328343.0
Ratneshwar Lal Kayastha,1130432472.0,Start,56826865.0
Sheikh Abul Kalam Azad (Nepali politician),1246987820.0,C,56177114.0
Surya Bahadur KC,1236558469.0,Stub,67626469.0
Thimoteus Tjamuaha,1214738431.0,Stub,17003725.0
Vrajanath Poudyal,1230206658.0,Start,62433081.0
Yadunath Khanal,1229751756.0,Start,37744378.0
AbdulRahman AbdulRazaq,1250092836.0,C,60171919.0
Adedeji Adeleke,1241186305.0,Stub,47602501.0
Adelere Adeyemi Oriolowo,1217429640.0,Start,61596297.0
Akinwumi Adesina,1246502980.0,C,43870529.0
Aliyu Sabi Abdullahi,1249042452.0,Start,63224867.0
Antonio Lacayo,1238496892.0,Start,66662246.0
Bam Shah,1247940215.0,Start,51813377.0
Bhuwan Bahadur Sunar,1095758222.0,Stub,70985630.0
Bishnu Pratap Shah,1230592998.0,Start,34664121.0
Busari Adelakun,1215434038.0,Start,56913702.0
Dharma Ratna Yami,1236294046.0,C,31023945.0
Diamond Shumsher Rana,1213647742.0,Stub,37977356.0
Edipcia Dubón,1230517724.0,Start,66081893.0
Félix Maradiaga,1218371987.0,C,60791503.0
George Henriquez,1235950449.0,C,66455624.0
Goma Devi Timilsina,1151619454.0,Stub,70985324.0
Guillermo Arce Castaño,1112499974.0,Stub,71630525.0
Guillermo Daniel Ortega Reyes,1216080109.0,Stub,72074893.0
Joe Acha,1246220433.0,Start,76842650.0
José Francisco Cardenal,1017388553.0,Start,8087034.0
Juan Espinosa (politician),1229957977.0,Start,72335232.0
Juan Sebastián Chamorro,1240734860.0,C,66484843.0
Julius Abure,1246413584.0,Start,76157088.0
Lateef Adegbite,1247122505.0,GA,32058225.0
Luis Fley,1241795833.0,Start,67035495.0
Malik Ado-Ibrahim,1225494111.0,Start,73128602.0
Maximino Rodríguez Martínez,1163183225.0,Stub,68312306.0
Miguel Larreynaga,1229927077.0,Stub,7907338.0
Mohammed Hassan Abdullahi,1182931622.0,C,63827074.0
Nadeska Cuthbert,1231767190.0,Start,77145666.0
Oscar Danilo Blandón,1228542724.0,Start,872279.0
Paul Oquist,1176191073.0,Start,67664050.0
Pedro Joaquín Chamorro Barrios,1235600173.0,C,68056653.0
Philip Agbese,1247028738.0,Stub,74596745.0
Ranabir Singh Thapa,1236926304.0,GA,53124833.0
Saidu Musa Abdullahi,1250601335.0,Start,63338673.0
Samuel Adesina,1173870499.0,Stub,46470148.0
Sanjay Kumar Mahato,1238726493.0,Stub,73649772.0
Santoshi Shahi,1241303141.0,Stub,77573950.0
Sanu Siva,1232670643.0,Stub,67669614.0
Shuaib Oba Abdulraheem,1246086159.0,Start,73231843.0
Shukraraj Shastri,1246626604.0,C,4971653.0
Sonam Gyalchhen Sherpa,1095759552.0,Stub,70985194.0
Stephen Adewale,1244660968.0,Start,75191902.0
Stephen Makoji Achema,1176790138.0,Stub,71626713.0
Surya Raj Acharya,1159727043.0,Start,57963839.0
Tajudeen Adeyemi Adefisoye,1127044782.0,Start,61684288.0
Thapa dynasty,1241023946.0,GA,54028207.0
Yagya Raj Joshi,1240516482.0,Start,77491127.0
Abiola Ajimobi,1243007525.0,C,31614414.0
Abubakar Tafawa Balewa,1250135459.0,GA,674763.0
Adebayo Johnson Bankole,1200803605.0,Start,48808353.0
Ahmadu Bello,1246222626.0,C,4682178.0
Ahmed Musa Dangiwa,1200817722.0,C,74775007.0
Ajibola Basiru,1234051957.0,Start,58891428.0
Akinwunmi Ambode,1246220569.0,C,46407921.0
Alhaji Hassan Dalhat,1041777508.0,Stub,35617357.0
Alhaji Idi Farouk,1249041934.0,Start,73813247.0
Ali Isa,1240307688.0,Start,71946300.0
Anamero Sunday Dekeri,1247119892.0,Start,75823979.0
Babajimi Adegoke Benson,1246220576.0,C,73206974.0
Benjamin Anyene,1242620558.0,Start,63310496.0
Bisayo Busari-Akinnadeju,1224270625.0,Start,74620127.0
Bunmi Dipo Salami,1232995202.0,C,62050942.0
Chima Anyaso,1126818356.0,Stub,55725258.0
Chris Ayebusiwa,1239442745.0,Start,76850060.0
Christopher Pere Ajuwa,1244830459.0,C,62783259.0
Dapo Folorunsho Asaju,1249147332.0,Start,57102933.0
David Dafinone,1249772100.0,Start,56969956.0
Dele Belgore,1190984573.0,Start,74060843.0
Dipo Dina,1202540135.0,Start,64598863.0
Enitan Badru,1212879104.0,Start,64584020.0
Hadiza Bala Usman,1248013280.0,C,49305396.0
Hafsat Mohammed Baba,1245241380.0,C,54271845.0
Ibrahim Abdullahi Danbaba,1246598552.0,Start,63064904.0
Ibrahim Mohammed Bomai,1248720028.0,C,60621010.0
Janet Akinrinade,1191877008.0,Start,51126147.0
Jibrin Ndagi Baba,1250408724.0,Stub,65240622.0
Kande Balarabe,1233724373.0,Stub,49795380.0
Kayode Ajulo,1250441949.0,C,68147935.0
Michael Ajegbo,1144112517.0,Start,59441485.0
Michael Opeyemi Bamidele,1248817751.0,C,47130712.0
Mohammed Barkindo,1243329720.0,C,50709592.0
Mohammed Bello-Koko,1234143023.0,C,70569020.0
Musa Babayo,1181607116.0,C,63451455.0
Oloye Akin Alabi,1244486498.0,C,45620445.0
Patrick Asadu,1236133136.0,Stub,71829989.0
Princess Pat Ajudua,1224579746.0,Start,72063421.0
Richard Bamisile,1177423765.0,C,57200100.0
Rukayya Dawayya,1246220020.0,Start,70394773.0
Sanusi Ado Bayero,1226682853.0,C,63750132.0
Tayo Alasoadura,1224409517.0,Start,68216964.0
Temitope Aluko,1206822680.0,Start,49321891.0
Timi Alaibe,1244807145.0,C,53833916.0
Tonto Dikeh,1246220034.0,C,29692598.0
Tony Ene Asuquo,1246548727.0,Stub,18681273.0
William Nwankwo Alo,1231515204.0,C,63385250.0
Yusuf Datti Baba-Ahmed,1242968401.0,C,31667038.0
Zainab Abubakar Alman,1220763279.0,Start,70384235.0
Abdullahi Abubakar Gumel,1250601261.0,Start,55576808.0
Abdullahi Idris Garba,1185669268.0,Start,57790370.0
Akanu Ibiam,1233279599.0,C,27497201.0
Alabo Dakorinama George-Kelly,1216045204.0,Stub,73422840.0
Alex Egbona,1238986408.0,Start,73271436.0
Alex Ekwueme,1249045033.0,C,4857671.0
Alvan Ikoku,1227608910.0,Start,10038214.0
Ayo Fasanmi,1247053005.0,Start,45474321.0
Ayo Fayose,1248860898.0,C,3141902.0
Babatunde Fowler,1188312683.0,Start,43371976.0
Boma Goodhead,1206181815.0,Start,58788910.0
Chris Ekiyor,1213553243.0,Start,52582872.0
Christopher Imumolen,1220771535.0,Start,70629808.0
Cyril Godwin Hart,1241090533.0,Stub,77467803.0
David Edevbie,1249043995.0,C,71573874.0
Dele Gboluga Ikengboju,1236563572.0,Start,75631541.0
Donald Ojogo,1250250353.0,Start,77016499.0
Edwin Clark (politician),1197669418.0,Start,56967325.0
Effiong Okon Eyo,1179809941.0,Start,56987848.0
Ekperikpe Ekpo,1249260265.0,C,77589317.0
Eric Kelechi Igwe,1225736304.0,Stub,61124992.0
Femi Falana,1250200022.0,Start,48702505.0
Francis Adenigba Fadahunsi,1158624834.0,Stub,62916958.0
Gregory Ibe,1245461287.0,Stub,70874738.0
Hadi Sirika,1240578422.0,C,38169667.0
Hamisu Musa,1240396139.0,Stub,48745382.0
Herman Hembe,1149491450.0,Stub,72270785.0
Humphrey Omo-Osagie,1144218043.0,Start,57227305.0
Ibrahim Tako,1246222619.0,Start,63911734.0
Ibrahim Usman Jibril,1250601270.0,C,60413639.0
Ismaila Isa Funtua,1218160379.0,Start,64600676.0
Joseph Itotoh,1140514519.0,Stub,69459322.0
Ken Erics,1246220044.0,C,50747568.0
Love Ezema,1221676650.0,Stub,76540831.0
Manasseh Daniel Jatau,1238159613.0,Stub,61156118.0
Mercy Johnson,1248330894.0,GA,31788405.0
Modupe Irele,1193042351.0,Start,64238561.0
Neda Imasuen,1246220457.0,Start,74548758.0
Nkechi Ikpeazu,1235151881.0,Start,50172725.0
Osaigbovo Iyoha,1232541045.0,Start,77088113.0
Owoidighe Ekpoatai,1236704701.0,Start,65897805.0
Rafiu Jafojo,1246220604.0,Stub,70888743.0
S.G. Ikoku,1140523065.0,C,58321198.0
Sunday Iyahen,1243726078.0,C,75486009.0
Terkimbi Ikyange,1202786191.0,Start,64282562.0
Tunde Eso,1186199883.0,Start,52875430.0
Usman Mamman Durkwa,1197400198.0,Stub,71277965.0
Uzoma Emenike,1250224226.0,Start,66541821.0
Yul Edochie,1249801645.0,C,47817493.0
Zakariyau Galadima,1246948271.0,Stub,67768948.0
Abba Kyari,1248451106.0,C,47665540.0
Abdulkadir Kure,1249044878.0,Stub,3141929.0
Ahmad Babba Kaita,1250601354.0,C,38168896.0
Ahmed Kusamotu,1221714733.0,Start,64452495.0
Ahmed Marafa,1249041342.0,Stub,64263391.0
Ajuri Ngelale,1246148444.0,C,74355101.0
Albert Legogie,1175840512.0,Stub,39744509.0
Alex Kadiri,1250590242.0,Start,54200079.0
Ayodeji Karim,1235211765.0,C,58449511.0
Badiyya Hassan Mashi,1241297432.0,Start,65859433.0
Balarabe Shehu Kakale,1246220838.0,Stub,69224529.0
Bernard Odoh,1246220787.0,C,70235001.0
Blessing Nwagba,1180361858.0,Start,54984271.0
Chigozie Ogbu,1241972007.0,Stub,57096498.0
Danladi Mohammed,1118324123.0,Stub,42993648.0
Dauda Kako Are,1165025935.0,Stub,64498128.0
Dozie Nwankwo,1216142634.0,Start,73513388.0
Fati Muhammad,1246220058.0,Start,66799901.0
Frank Nneji,1221528261.0,Start,58292826.0
Gaius Obaseki,1238316276.0,Start,52750593.0
Godwin Ogbaga,1249702099.0,Start,41565530.0
Ibrahim Aminu Kurami,1223117994.0,Stub,71982410.0
Ibrahim Makama Misau,1248040951.0,Stub,56961489.0
Idris Garba Kareka,1243414573.0,Start,67856636.0
Isaac Kwallu,1246139130.0,Start,74199780.0
Janet Nwadiogo Mokelu,1057572468.0,Start,49399566.0
Justin Nnorom,1210096515.0,Start,74754903.0
Khalil Halilu,1230812938.0,Start,75246368.0
Khamisu Ahmed Mailantarki,1153781449.0,Start,71894276.0
Kingsley Kuku,1232901103.0,GA,40948901.0
Louis Mbanefo,1246222636.0,C,23637290.0
Mariam Yalwaji Katagum,1222702415.0,C,62236624.0
Michael Kwanashie,1246565093.0,C,57248744.0
Mohammed Sani Idriss,1211656983.0,Stub,72569649.0
Muhammad Mamman Nami,1200771302.0,Start,63057276.0
Nnia Nwodo,1248330373.0,Start,53239741.0
Oba C. D. Akran,1140518309.0,Stub,58427905.0
Onwuka Kalu,1219858469.0,C,59688285.0
Osita Ogbu,1249458548.0,C,54732894.0
Patrick Obahiagbon,1191433333.0,Start,54424045.0
Peter Odey,1249042317.0,C,74311328.0
Salisu Abubakar Maikasuwa,1246234621.0,Stub,49941157.0
Saliu Mustapha,1250321633.0,Start,67441142.0
Sebastian Okechukwu Mezu,1164841567.0,C,30814460.0
Suleiman Oba Nimota,1147339670.0,Start,63858998.0
Sunusi Musa,1214808205.0,Start,75336732.0
Titilayo Laoye-Tomori,1246888806.0,Start,65898049.0
Uchechukwu Nnam-Obi,1242953473.0,Stub,68034784.0
Umar Namadi,1250601272.0,Start,67549330.0
Zubby Michael,1249961006.0,C,60672251.0
Abubakar Sadiku Ohere,1250563956.0,C,71435774.0
Abubakar Y. Suleiman,1248763179.0,Stub,64387632.0
Adedayo Omolafe,1177285621.0,Start,68521538.0
Alabi Hassan Olajoku,1169612000.0,C,54137473.0
Ali Olanusi,1158721985.0,Start,46295545.0
Amal Pepple,1228528579.0,Start,29561208.0
Bamidele Salam,1240825566.0,C,76834258.0
Chris Ogiemwonyi,1188502780.0,C,44616824.0
Clem Ohameze,1246220069.0,Start,40277684.0
D. K. Onwenu,1243230589.0,Stub,58716685.0
Daniel Okungbowa,1246220482.0,Start,76842457.0
Dikko Umar Radda,1248858099.0,C,73332604.0
Doyin Okupe,1247060831.0,GA,42592828.0
Edward Ikem Okeke,1141350487.0,Start,2819180.0
Emmanuel Onwe,1244578373.0,C,38824388.0
Evelyn Omavowan Oboro,1241784585.0,Stub,64584927.0
Folake Olunloyo,1245626495.0,Start,53620951.0
Funmilayo Olayinka,1230459371.0,C,29256090.0
Garba Shehu,1250601333.0,C,55425173.0
Gbadebo Rhodes-Vivour,1245870190.0,GA,71935457.0
Gboyega Oyetola,1246797559.0,C,58799896.0
Ibrahim Tahir,1248763321.0,Start,51408025.0
Iziaq Adekunle Salako,1246732640.0,Start,77011600.0
J. O. J. Okezie,1246965044.0,Stub,58299396.0
Kayode Otitoju,1250590195.0,Start,36470057.0
Kenneth Okonkwo,1246220072.0,Start,55470697.0
Kunle Soname,1220848508.0,Start,58130486.0
Luqman Oyebisi Ilaka,1243032430.0,Start,62909744.0
Mamman Shata,1227339915.0,C,3968840.0
Moses Shipi,1186613019.0,Start,59621116.0
Mustapha Baba Shehuri,1244587845.0,Start,65170084.0
Nkeiruka Onyejeocha,1177240756.0,C,53620306.0
Nkiru Sylvanus,1246220078.0,C,62454135.0
Olaokun Soyinka,1248925413.0,Start,46331472.0
Olusola Saraki,1249041363.0,C,25342937.0
Omoyele Sowore treason charges,1248583203.0,C,63650246.0
Oshodi Tapa,1216657149.0,C,52657423.0
Otunba Fatai Sowemimo,1220229522.0,Start,64893212.0
Prince B.B Apugo,1246487385.0,Start,77386563.0
Raheem Olawuyi,1140522153.0,Stub,66658223.0
Rufai Hanga,1242932427.0,Stub,73586473.0
Saheed Popoola,1211497548.0,Start,75656966.0
Samson Okwu,1159264529.0,Start,73619686.0
Sanusi Ohiare,1215474601.0,C,62217792.0
Sinatu Ojikutu,1140522870.0,Start,65897696.0
Sunday Cyriacus Umeha,1247120279.0,Start,76420938.0
Terhemba Shija,1140522160.0,Stub,63753782.0
Thompson Salubi,1207104477.0,Start,57130329.0
Wenike Opurum Briggs,1250419442.0,C,60357936.0
Yabagi Sani,1249041750.0,Start,63327521.0
Abdoulkarim Goukoye,1167401003.0,Stub,69381634.0
Abdullahi Wuse,1140523031.0,Stub,64263307.0
Adolphus Wabara,1248909385.0,C,24346678.0
Alidou Barkire,1241584739.0,,57960971.0
Amina Zakari,1151698875.0,C,47641374.0
Binos Dauda Yaroe,1226318030.0,C,61213266.0
Bob-Manuel Udokwu,1246468161.0,Start,43523864.0
Boubacar Hama Beidi,1240799135.0,Start,77057837.0
Bridget Twar,1149479906.0,Stub,72569776.0
Charles Udoh,1250273545.0,Start,59187075.0
Djibo Yacouba,1238216072.0,Start,77058027.0
Ebikabowei Victor-Ben,1207390094.0,Start,38928513.0
Einar Thambarskelfir,1145167838.0,C,2629586.0
Ezekiel Warigbani,1245604782.0,Stub,70445034.0
Francis E. Waive,1226013667.0,Start,64551068.0
Ifeanyi Uchendu,1229889299.0,Stub,75252531.0
Issoufou Saidou-Djermakoye,1177650722.0,Stub,31938831.0
Issoufou Sidibé,1227762370.0,C,22987681.0
John Wash Pam,1227314171.0,Stub,42697368.0
Laz Unaogu,1250550076.0,Start,49448210.0
Mano Dayak,1241601548.0,Start,1676201.0
Marcel Inné,1231186682.0,Start,77057904.0
Mariatu Bala Usman,1192201627.0,Stub,65870072.0
Maryam Uwais,1242701558.0,C,75950689.0
Mohamadou Djibrilla Maïga,1191916353.0,Stub,32046293.0
Mohamed Akotey,1191924002.0,Start,75494546.0
Mohammed bin Said bin Khalfan Al Mamari,1241252689.0,Start,75078373.0
Moussa Moumouni Djermakoye,1227768407.0,C,31904657.0
Musa Usman,1178635537.0,Start,27363640.0
Oumar Ba,1177650193.0,Stub,31866256.0
S. K. E. Udeh-Okoye,1136131935.0,Start,63871524.0
Sa'adatu Kolo,1152460082.0,Start,73152490.0
Sadou Soloké,1172866016.0,Stub,56715285.0
Saeed bin Hamoud bin Saeed al Maawali,1241250370.0,Start,74930160.0
Saleh Shehu Yipmong,1201221700.0,Start,75050928.0
Salem bin Mohammed Al Mahrouqi,1248129143.0,Start,75312560.0
Salim bin Nasir bin Said Al Aufi,1241251699.0,Start,75085301.0
Saloum Traoré,747227236.0,Stub,36631173.0
Saud bin Hamoud bin Ahmed Al Habsi,1241249063.0,Start,75204596.0
Souleymane Ly,1231188815.0,Start,77058083.0
Titus Uba,1246627224.0,Start,64280992.0
Tomiwa Aladekomo,1247119888.0,C,76586211.0
Ugorji Okechuwu Ugorji,1247120199.0,C,75810079.0
Usman Bello Kumo,1173985656.0,Start,71875276.0
Wale Oladipo,1224493610.0,C,75028527.0
Yacouba Sido,1177650740.0,Stub,31865928.0
Yahaya Madawaki,1229838076.0,C,48293650.0
Yakubu Umar Barde,1216648097.0,Stub,53522718.0
Yusuf Adamu Gagdi,1236859640.0,Stub,67009905.0
Yusuf Buba Yakub,1249384599.0,C,77105843.0
Abdul Gani (soldier),1246543437.0,Start,16795926.0
Abdul Ghafoor Khan Durrani,1212854333.0,Stub,21764598.0
Abdullah Al Saidi,1241135391.0,Start,36693511.0
Ahmed E. H. Jaffer,1243671555.0,Start,74050798.0
Ali Gul Sangi,1250508881.0,Start,63802787.0
Amir Habibullah Khan Saadi,1224530956.0,C,27438913.0
Anwar Ali Hyder,1249769516.0,Start,76284424.0
Asa'ad bin Tariq,1229583882.0,Start,59214015.0
Chaudhry Abdul Rehman Khan,1224955194.0,Start,30559150.0
Dewan Taimur Raja Chowdhury,1232078838.0,Start,67287906.0
Fahr bin Taimur,1250254789.0,Start,75385144.0
Ghulam Mohammed Baloch,1244647456.0,C,21738620.0
Hamid Javaid,1218766989.0,C,11257035.0
Hilal Al Sarmi,1250016264.0,Stub,50333048.0
Hyder Bux Jatoi,1250596353.0,C,22109088.0
Jamal Kakakhel,1081294446.0,Stub,26176641.0
Jamil Ahmed,1222869680.0,Stub,39782359.0
Kamruddin Ahmed,1230198799.0,Start,56302174.0
Kazi Abdul Kader,1245483033.0,Start,59831302.0
Khalfan bin Saeed bin Mubarak al-Shueili,1241250091.0,Start,75093103.0
Khalid Al Mawali,1248475848.0,Stub,72030378.0
Khalid bin Hilal Al Busaidi,1241131635.0,Stub,75022739.0
Mafiz Ali Chowdhury,1243860644.0,Start,56303835.0
Mahad Said Baawain,1241251598.0,Start,75036141.0
Malek Bin Sulaiman Al Ma'amari,1249356132.0,Stub,22481727.0
Master Taj-ud-Din Ansari,1179026554.0,Stub,32345185.0
Mehrumal Jagwani,1211576717.0,Stub,72901520.0
Mian Muhibullah Kakakhel,1208795096.0,C,21906490.0
Moosa AbdulRahman Hassan,1216573194.0,C,37720402.0
Mufti Abdullah,1127228239.0,Stub,39556313.0
Mufti Jafar Hussain,1221486932.0,Start,18306058.0
Muhammad Ishaq Khattak,1196215565.0,Start,64322797.0
Nazo Dharejo,1249869096.0,Start,59701496.0
Niat Qabool Hayat Kakakhel,1242087910.0,Start,48552097.0
Qais Mohammed Al Yousef,1249877304.0,Stub,74173387.0
Qazi Khalid Ali,1211047318.0,Stub,51319662.0
Rustam Jamali,1248938217.0,Stub,23893510.0
Said bin Mohammed bin Ahmed Al Saqri,1241250445.0,Start,75426767.0
Shah Nawaz Bhutto,1248945428.0,GA,1845905.0
Shihab bin Tariq,1249749949.0,C,74679792.0
Sultan bin Salem al-Habsi,1241135173.0,Stub,74679642.0
Syed Ata-ul-Muhaimin Bukhari,1185328707.0,Stub,37539656.0
Syed Kamal,1243664924.0,C,1809568.0
Syed Shamsul Hasan,1232614245.0,Start,17176229.0
Taimur bin Asa'ad,1242707228.0,Stub,74371696.0
Yusuf bin Alawi bin Abdullah,1245440780.0,C,18907677.0
Zahur Ahmad Chowdhury,1243860749.0,Start,51646197.0
Zulfiqar Halepoto,1184354734.0,Start,50753604.0
Abdul Aziz Kurd,1235267463.0,Start,27610202.0
Ali Khan Masood,1250589699.0,C,77408254.0
Balach Marri,1249885794.0,C,25925117.0
Chaudhry Muhammad Riaz,1249717582.0,Start,16080471.0
Dodo Maheri,1063428037.0,Stub,25379036.0
Fakir Abdul Mannan,1246008163.0,Start,69556668.0
Habib ur Rahman (Indian National Army officer),1242611593.0,C,21789424.0
Hafiz Saeed,1250457255.0,GA,5659699.0
Haji Omar,1138121635.0,Stub,4841253.0
Inayatullah Khan Mashriqi,1248974565.0,C,4146026.0
Khalid Mansoor,1152793398.0,Stub,58155603.0
Khan Muhammad Khan,1232010425.0,GA,22872164.0
Khwaja Qamar ul Din Sialvi,1228728991.0,C,24027981.0
Malik Allahyar Khan,1233679331.0,Start,17004016.0
Maulana Bashir Ahmad Sialvi,1243072391.0,Start,44482925.0
Mian Muhammad Shahnawaz,1214592851.0,Stub,8210840.0
Mir Dariya Khan Khoso,1213788166.0,Stub,21311117.0
Mir Hasem Ali,1237286854.0,Stub,61354421.0
Mohammad Aslam Khan (Pakistan Peoples Party politician),1119146482.0,Start,27374644.0
Moni Singh,1245361837.0,Start,3448286.0
Muhammad Aslam Butt,1243764046.0,Start,72284028.0
Muhammad Saifullah,1074313192.0,Stub,26246457.0
Mumtaz Hasan Kizilbash,1108260069.0,Stub,71660961.0
Naseer Khan Khoso,1229384884.0,Stub,19049301.0
Nawab Muhammad Khan Shahwani,1218353398.0,Stub,43479860.0
Nepal Nag,1246482846.0,Start,66339262.0
Omar Asghar Khan,1219831535.0,C,1724624.0
Pir Syed Mohammad Yaqoob Shah,1243072733.0,Start,33246345.0
Rana Khudadad Khan,1220777640.0,Stub,21789439.0
Rao Muhammad Afzal Khan,1220862871.0,Stub,21047859.0
Riffat Akbar Swati,1158294939.0,Stub,14270673.0
Sagheer Ahmad,1248056932.0,Start,66231338.0
Saifullah Khan Paracha,1245829825.0,Start,70446979.0
Saleem Khursheed Khokhar,1142155683.0,Stub,72514542.0
Salim Jan Khan Mazari,1141279171.0,Stub,5990787.0
Seth Sukhdev,1184723748.0,Stub,71661163.0
Shahal Khan Khoso,1187604501.0,Start,20645960.0
Shaikh Abdul Majeed Sindhi,1239051676.0,C,50590169.0
Shamsul Huq,1242147282.0,Start,10894950.0
Sheikh Manzar Masaud,1192587565.0,Stub,56112648.0
Sheikh Tariq Rasheed,1174047230.0,Stub,48693517.0
Syed Ali Qutab Shah Rizvi,957488901.0,Stub,9064179.0
Syed Nasir Ali Rizvi,1230227995.0,Start,46473766.0
Syed Nazrul Islam,1249862957.0,C,762710.0
Syed Sajid Ali Naqvi,1244210224.0,Start,22126504.0
Tofazzal Hossain Manik Miah,1235606534.0,GA,14105019.0
Tufail Ahmad Khan,1232902796.0,Stub,31841458.0
Wajih-uz-Zaman Khan,1236054107.0,Start,35133217.0
Zahoor Hussain Khoso,1200588895.0,Start,48909604.0
Zulfiqar Shah,1247169926.0,C,29135080.0
Abdelrahman al-Dajani,1244326603.0,Stub,39368015.0
Abdul-Ghani Al-Karmi,1242435573.0,C,67573946.0
Abu Omar Hassan,1249128280.0,Stub,77552755.0
Ahmad Agha Duzdar,1243507818.0,Start,21886096.0
Ahmed Hilmi Pasha,1249983397.0,C,36579264.0
Ahmed Khalidi,1184254007.0,Stub,6309581.0
Amin Abd al-Hadi,1242026041.0,Stub,22742778.0
Amin al-Husseini,1240504249.0,B,204121.0
Aref al-Dajani,1242025925.0,Start,14722474.0
Fadi al-Hadami,1167213794.0,Stub,70544794.0
Faidi al-Alami,1242026097.0,C,15668571.0
Fazaldad Wahla,1195142583.0,Stub,2666658.0
Fouad Bseiso,1150980915.0,Stub,73470493.0
Ghazi Hamad,1248646565.0,GA,6737862.0
Habibullah Khan Tarin,1243399293.0,Stub,48466301.0
Hajj Essa Hamed,1163844068.0,Start,47176320.0
Hossam Arafat (politician),1242025758.0,Stub,47288447.0
Hussam ad-Din Jarallah,1242025822.0,Start,17207266.0
Ibrahim Abu-Lughod,1183991193.0,C,6532775.0
Isra al-Modallal,1211862876.0,Start,41076910.0
Jahan Zeb of Swat,1230027776.0,C,772610.0
Jamil Mezher,1242788590.0,Start,76606266.0
Kh. Abdul Samad Wani,1210469595.0,Stub,63378709.0
Khaled Aref,1242025839.0,Start,65318835.0
Majdi Khaldi,1176162219.0,C,59335828.0
Majdi al-Saleh,1245493417.0,Start,74911229.0
Mir Thebo,1245672846.0,Start,52148457.0
Mohammad Barghouti,1237838783.0,Stub,6010962.0
Mohammed Yahya,1214335942.0,Start,18263448.0
Muhammad Nimr al-Hawari,1233181500.0,C,18388632.0
Musa Faidi al-Alami,1243507861.0,Stub,15668625.0
Musa al-Husayni,1239246704.0,GA,3247040.0
Omar Barghouti,1250015427.0,C,38936326.0
Osama Hamdan,1242587109.0,C,23178115.0
Osama Mazini,1237977575.0,Start,20912587.0
Raghib al-Nashashibi,1249734328.0,Start,3248788.0
Ramiz Jaraisy,1242026198.0,Stub,15349493.0
Ruhi Khalidi,1250320337.0,C,24105433.0
Salah al-Bardawil,1237818280.0,Start,57433572.0
Salim al-Husayni,1242025951.0,Stub,15692517.0
Samir Abu Eisheh,1187367785.0,Stub,14682010.0
Sulayman Al-Taji Faruqi,1247826532.0,GA,67326539.0
Syed Muhammad Dehlavi,1211727041.0,Stub,18306037.0
Ubaidur Rahman Zia,1234231348.0,Stub,53461841.0
